Coad_ID,cenRA,cenDec
2163p272,216.338853,27.26
2163p363,216.37227,36.346667
2164m425,216.405929,-42.404444
2164m440,216.414639,-43.918889
2164p424,216.405929,42.404444
2164p439,216.414639,43.918889
2166m076,216.610162,-7.572222
2166m228,216.652693,-22.716667
2166m258,216.667828,-25.745556
2166p075,216.610162,7.572222
2166p227,216.652693,22.716667
2166p257,216.667828,25.745556
2167m394,216.775218,-39.375556
2167m652,216.70017,-65.121111
2167p393,216.775218,39.375556
2167p651,216.70017,65.121111
2169m107,216.92287,-10.601111
2169m167,216.94418,-16.658889
2169m515,216.95601,-51.491111
2169m531,216.9887,-53.005556
2169p106,216.92287,10.601111
2169p166,216.94418,16.658889
2169p514,216.95601,51.491111
2169p530,216.9887,53.005556
2170m319,217.059889,-31.803333
2170m546,217.023889,-54.52
2170m743,217.065993,-74.207778
2170p318,217.059889,31.803333
2170p545,217.023889,54.52
2170p742,217.065993,74.207778
2172m046,217.215037,-4.543333
2172m061,217.215994,-6.057778
2172m137,217.242115,-13.63
2172m182,217.269275,-18.173333
2172m455,217.278019,-45.433333
2172p045,217.215037,4.543333
2172p060,217.215994,6.057778
2172p136,217.242115,13.63
2172p181,217.269275,18.173333
2172p454,217.278019,45.433333
2173m303,217.39184,-30.288889
2173p302,217.39184,30.288889
2174m349,217.462168,-34.832222
2174p348,217.462168,34.832222
2175m091,217.531727,-9.086667
2175m152,217.564892,-15.144444
2175m409,217.583428,-40.89
2175m682,217.57656,-68.15
2175p090,217.531727,9.086667
2175p151,217.564892,15.144444
2175p408,217.583428,40.89
2175p681,217.57656,68.15
2176m197,217.600428,-19.687778
2176m697,217.681144,-69.664444
2176m803,217.657068,-80.265556
2176p196,217.600428,19.687778
2176p696,217.681144,69.664444
2176p802,217.657068,80.265556
2177m288,217.714723,-28.774444
2177m334,217.799115,-33.317778
2177p287,217.714723,28.774444
2177p333,217.799115,33.317778
2178m016,217.815945,-1.514444
2178m031,217.816084,-3.028889
2178m122,217.854054,-12.115556
2178m379,217.896113,-37.861111
2178m621,217.894504,-62.092222
2178p000,217.815949,0.0
2178p015,217.815945,1.514444
2178p030,217.816084,3.028889
2178p121,217.854054,12.115556
2178p378,217.896113,37.861111
2178p620,217.894504,62.092222
2179m213,217.937986,-21.202222
2179m243,217.981622,-24.231111
2179m637,217.98615,-63.606667
2179p212,217.937986,21.202222
2179p242,217.981622,24.231111
2179p636,217.98615,63.606667
2180m273,218.029,-27.26
2180p272,218.029,27.26
2181m076,218.135586,-7.572222
2181m470,218.183677,-46.947778
2181p075,218.135586,7.572222
2181p469,218.183677,46.947778
2182m228,218.28166,-22.716667
2182m364,218.237548,-36.346667
2182m485,218.249984,-48.462222
2182p227,218.28166,22.716667
2182p363,218.237548,36.346667
2182p484,218.249984,48.462222
2183m258,218.334503,-25.745556
2183m500,218.321518,-49.976667
2183p257,218.334503,25.745556
2183p499,218.321518,49.976667
2184m107,218.46133,-10.601111
2184m425,218.428415,-42.404444
2184m440,218.495549,-43.918889
2184p106,218.46133,10.601111
2184p424,218.428415,42.404444
2184p439,218.495549,43.918889
2185m167,218.516239,-16.658889
2185m773,218.586593,-77.236667
2185p166,218.516239,16.658889
2185p772,218.586593,77.236667
2186m561,218.663843,-56.034444
2186p560,218.663843,56.034444
2187m046,218.734023,-4.543333
2187m061,218.734987,-6.057778
2187m137,218.793844,-13.63
2187m394,218.710711,-39.375556
2187m576,218.768238,-57.548889
2187p045,218.734023,4.543333
2187p060,218.734987,6.057778
2187p136,218.793844,13.63
2187p393,218.710711,39.375556
2187p575,218.768238,57.548889
2188m182,218.855182,-18.173333
2188m319,218.824603,-31.803333
2188m591,218.880312,-59.063333
2188p181,218.855182,18.173333
2188p318,218.824603,31.803333
2188p590,218.880312,59.063333
2189m667,218.967724,-66.635556
2189m727,218.925086,-72.693333
2189p666,218.967724,66.635556
2189p726,218.925086,72.693333
2190m091,219.063641,-9.086667
2190m606,219.003675,-60.577778
2190p090,219.063641,9.086667
2190p605,219.003675,60.577778
2191m152,219.130107,-15.144444
2191m303,219.130975,-30.288889
2191p151,219.130107,15.144444
2191p302,219.130975,30.288889
2192m197,219.200431,-19.687778
2192m349,219.289581,-34.832222
2192p196,219.200431,19.687778
2192p348,219.289581,34.832222
2193m016,219.328556,-1.514444
2193m031,219.328696,-3.028889
2193m122,219.399119,-12.115556
2193m515,219.340142,-51.491111
2193p000,219.32856,0.0
2193p015,219.328556,1.514444
2193p030,219.328696,3.028889
2193p121,219.399119,12.115556
2193p514,219.340142,51.491111
2194m288,219.429012,-28.774444
2194m455,219.408196,-45.433333
2194m531,219.454481,-53.005556
2194p287,219.429012,28.774444
2194p454,219.408196,45.433333
2194p530,219.454481,53.005556
2195m213,219.552342,-21.202222
2195m334,219.599107,-33.317778
2195m409,219.561459,-40.89
2195m546,219.577111,-54.52
2195p212,219.552342,21.202222
2195p333,219.599107,33.317778
2195p408,219.561459,40.89
2195p545,219.577111,54.52
2196m076,219.661009,-7.572222
2196m243,219.632998,-24.231111
2196p075,219.661009,7.572222
2196p242,219.632998,24.231111
2197m273,219.719147,-27.26
2197m379,219.790862,-37.861111
2197p272,219.719147,27.26
2197p378,219.790862,37.861111
2198m864,219.85125,-86.323333
2198p863,219.85125,86.323333
2199m107,219.99979,-10.601111
2199m228,219.910628,-22.716667
2199p106,219.99979,10.601111
2199p227,219.910628,22.716667
2200m167,220.088299,-16.658889
2200m258,220.001179,-25.745556
2200p166,220.088299,16.658889
2200p257,220.001179,25.745556
2201m364,220.102826,-36.346667
2201m652,220.195334,-65.121111
2201p363,220.102826,36.346667
2201p651,220.195334,65.121111
2202m046,220.25301,-4.543333
2202m061,220.25398,-6.057778
2202p045,220.25301,4.543333
2202p060,220.25398,6.057778
2203m137,220.345573,-13.63
2203m470,220.365513,-46.947778
2203p136,220.345573,13.63
2203p469,220.365513,46.947778
2204m182,220.441089,-18.173333
2204m425,220.4509,-42.404444
2204m485,220.499983,-48.462222
2204p181,220.441089,18.173333
2204p424,220.4509,42.404444
2204p484,220.499983,48.462222
2205m091,220.595554,-9.086667
2205m319,220.589318,-31.803333
2205m440,220.576459,-43.918889
2205m712,220.506359,-71.178889
2205p090,220.595554,9.086667
2205p318,220.589318,31.803333
2205p439,220.576459,43.918889
2205p711,220.506359,71.178889
2206m152,220.695322,-15.144444
2206m394,220.646204,-39.375556
2206m500,220.644088,-49.976667
2206m758,220.655408,-75.722222
2206m833,220.650118,-83.294444
2206p151,220.695322,15.144444
2206p393,220.646204,39.375556
2206p499,220.644088,49.976667
2206p757,220.655408,75.722222
2206p832,220.650118,83.294444
2208m016,220.841166,-1.514444
2208m031,220.841307,-3.028889
2208m197,220.800434,-19.687778
2208m303,220.87011,-30.288889
2208p000,220.841171,0.0
2208p015,220.841166,1.514444
2208p030,220.841307,3.028889
2208p196,220.800434,19.687778
2208p302,220.87011,30.288889
2209m122,220.944183,-12.115556
2209p121,220.944183,12.115556
2210m621,221.052395,-62.092222
2210p620,221.052395,62.092222
2211m076,221.186433,-7.572222
2211m213,221.166697,-21.202222
2211m288,221.143301,-28.774444
2211m349,221.116994,-34.832222
2211p075,221.186433,7.572222
2211p212,221.166697,21.202222
2211p287,221.143301,28.774444
2211p348,221.116994,34.832222
2212m243,221.284374,-24.231111
2212m637,221.288971,-63.606667
2212p242,221.284374,24.231111
2212p636,221.288971,63.606667
2213m334,221.3991,-33.317778
2213m561,221.330475,-56.034444
2213p333,221.3991,33.317778
2213p560,221.330475,56.034444
2214m273,221.409295,-27.26
2214p272,221.409295,27.26
2215m107,221.53825,-10.601111
2215m228,221.539595,-22.716667
2215m409,221.53949,-40.89
2215m455,221.538372,-45.433333
2215m576,221.537457,-57.548889
2215m682,221.532498,-68.15
2215p106,221.53825,10.601111
2215p227,221.539595,22.716667
2215p408,221.53949,40.89
2215p454,221.538372,45.433333
2215p575,221.537457,57.548889
2215p681,221.532498,68.15
2216m167,221.660358,-16.658889
2216m258,221.667854,-25.745556
2216m379,221.68561,-37.861111
2216p166,221.660358,16.658889
2216p257,221.667854,25.745556
2216p378,221.68561,37.861111
2217m046,221.771996,-4.543333
2217m061,221.772973,-6.057778
2217m515,221.724274,-51.491111
2217m591,221.760316,-59.063333
2217p045,221.771996,4.543333
2217p060,221.772973,6.057778
2217p514,221.724274,51.491111
2217p590,221.760316,59.063333
2218m137,221.897303,-13.63
2218m697,221.86732,-69.664444
2218p136,221.897303,13.63
2218p696,221.86732,69.664444
2219m364,221.968105,-36.346667
2219m531,221.920262,-53.005556
2219p363,221.968105,36.346667
2219p530,221.920262,53.005556
2220m182,222.026996,-18.173333
2220m606,222.003726,-60.577778
2220p181,222.026996,18.173333
2220p605,222.003726,60.577778
2221m091,222.127468,-9.086667
2221m546,222.130334,-54.52
2221p090,222.127468,9.086667
2221p545,222.130334,54.52
2222m152,222.260537,-15.144444
2222p151,222.260537,15.144444
2223m016,222.353777,-1.514444
2223m031,222.353919,-3.028889
2223m319,222.354032,-31.803333
2223m743,222.360286,-74.207778
2223p000,222.353781,0.0
2223p015,222.353777,1.514444
2223p030,222.353919,3.028889
2223p318,222.354032,31.803333
2223p742,222.360286,74.207778
2224m122,222.489247,-12.115556
2224m197,222.400438,-19.687778
2224m425,222.473385,-42.404444
2224p121,222.489247,12.115556
2224p196,222.400438,19.687778
2224p424,222.473385,42.404444
2225m394,222.581697,-39.375556
2225m470,222.54735,-46.947778
2225p393,222.581697,39.375556
2225p469,222.54735,46.947778
2226m303,222.609244,-30.288889
2226m440,222.657369,-43.918889
2226m667,222.679041,-66.635556
2226p302,222.609244,30.288889
2226p439,222.657369,43.918889
2226p666,222.679041,66.635556
2227m076,222.711857,-7.572222
2227m213,222.781053,-21.202222
2227m485,222.749983,-48.462222
2227p075,222.711857,7.572222
2227p212,222.781053,21.202222
2227p484,222.749983,48.462222
2228m288,222.85759,-28.774444
2228p287,222.85759,28.774444
2229m243,222.93575,-24.231111
2229m349,222.944407,-34.832222
2229m500,222.966657,-49.976667
2229p242,222.93575,24.231111
2229p348,222.944407,34.832222
2229p499,222.966657,49.976667
2230m107,223.07671,-10.601111
2230m273,223.099442,-27.26
2230p106,223.07671,10.601111
2230p272,223.099442,27.26
2231m228,223.168563,-22.716667
2231m334,223.199093,-33.317778
2231p227,223.168563,22.716667
2231p333,223.199093,33.317778
2232m046,223.290982,-4.543333
2232m061,223.291966,-6.057778
2232m167,223.232417,-16.658889
2232m788,223.222063,-78.751111
2232p045,223.290982,4.543333
2232p060,223.291966,6.057778
2232p166,223.232417,16.658889
2232p787,223.222063,78.751111
2233m258,223.33453,-25.745556
2233p257,223.33453,25.745556
2234m137,223.449032,-13.63
2234p136,223.449032,13.63
2235m379,223.580359,-37.861111
2235m409,223.517521,-40.89
2235p378,223.580359,37.861111
2235p408,223.517521,40.89
2236m091,223.659382,-9.086667
2236m182,223.612903,-18.173333
2236m455,223.668549,-45.433333
2236m652,223.690498,-65.121111
2236p090,223.659382,9.086667
2236p181,223.612903,18.173333
2236p454,223.668549,45.433333
2236p651,223.690498,65.121111
2237m727,223.790087,-72.693333
2237m818,223.777615,-81.78
2237p726,223.790087,72.693333
2237p817,223.777615,81.78
2238m016,223.866388,-1.514444
2238m031,223.866531,-3.028889
2238m152,223.825752,-15.144444
2238m364,223.833383,-36.346667
2238p000,223.866392,0.0
2238p015,223.866388,1.514444
2238p030,223.866531,3.028889
2238p151,223.825752,15.144444
2238p363,223.833383,36.346667
2239m561,223.997107,-56.034444
2239p560,223.997107,56.034444
2240m122,224.034311,-12.115556
2240m197,224.000441,-19.687778
2240p121,224.034311,12.115556
2240p196,224.000441,19.687778
2241m319,224.118747,-31.803333
2241m515,224.108406,-51.491111
2241p318,224.118747,31.803333
2241p514,224.108406,51.491111
2242m076,224.23728,-7.572222
2242m621,224.210287,-62.092222
2242p075,224.23728,7.572222
2242p620,224.210287,62.092222
2243m213,224.395408,-21.202222
2243m303,224.348379,-30.288889
2243m531,224.386042,-53.005556
2243m576,224.306675,-57.548889
2243p212,224.395408,21.202222
2243p302,224.348379,30.288889
2243p530,224.386042,53.005556
2243p575,224.306675,57.548889
2244m425,224.495871,-42.404444
2244p424,224.495871,42.404444
2245m243,224.587126,-24.231111
2245m288,224.571879,-28.774444
2245m394,224.51719,-39.375556
2245m637,224.591791,-63.606667
2245p242,224.587126,24.231111
2245p287,224.571879,28.774444
2245p393,224.51719,39.375556
2245p636,224.591791,63.606667
2246m107,224.61517,-10.601111
2246m546,224.683556,-54.52
2246m591,224.64032,-59.063333
2246p106,224.61517,10.601111
2246p545,224.683556,54.52
2246p590,224.64032,59.063333
2247m228,224.797531,-22.716667
2247m273,224.789589,-27.26
2247m349,224.77182,-34.832222
2247m440,224.738279,-43.918889
2247m470,224.729187,-46.947778
2247p227,224.797531,22.716667
2247p272,224.789589,27.26
2247p348,224.77182,34.832222
2247p439,224.738279,43.918889
2247p469,224.729187,46.947778
2248m046,224.809968,-4.543333
2248m061,224.810959,-6.057778
2248m167,224.804476,-16.658889
2248p045,224.809968,4.543333
2248p060,224.810959,6.057778
2248p166,224.804476,16.658889
2249m334,224.999085,-33.317778
2249m485,224.999983,-48.462222
2249p333,224.999085,33.317778
2249p484,224.999983,48.462222
2250m137,225.000762,-13.63
2250m258,225.001206,-25.745556
2250m606,225.003776,-60.577778
2250m712,225.006488,-71.178889
2250m773,225.01561,-77.236667
2250p136,225.000762,13.63
2250p257,225.001206,25.745556
2250p605,225.003776,60.577778
2250p711,225.006488,71.178889
2250p772,225.01561,77.236667
2251m091,225.191295,-9.086667
2251m182,225.19881,-18.173333
2251p090,225.191295,9.086667
2251p181,225.19881,18.173333
2252m500,225.289226,-49.976667
2252p499,225.289226,49.976667
2253m016,225.378999,-1.514444
2253m031,225.379143,-3.028889
2253m152,225.390967,-15.144444
2253p000,225.379003,0.0
2253p015,225.378999,1.514444
2253p030,225.379143,3.028889
2253p151,225.390967,15.144444
2254m379,225.475108,-37.861111
2254m409,225.495552,-40.89
2254m682,225.488435,-68.15
2254p378,225.475108,37.861111
2254p408,225.495552,40.89
2254p681,225.488435,68.15
2255m122,225.579375,-12.115556
2255p121,225.579375,12.115556
2256m197,225.600444,-19.687778
2256m364,225.698661,-36.346667
2256p196,225.600444,19.687778
2256p363,225.698661,36.346667
2257m076,225.762704,-7.572222
2257m455,225.798725,-45.433333
2257p075,225.762704,7.572222
2257p454,225.798725,45.433333
2258m319,225.883462,-31.803333
2258p318,225.883462,31.803333
2260m213,226.009764,-21.202222
2260m303,226.087514,-30.288889
2260m697,226.053496,-69.664444
2260m803,226.028493,-80.265556
2260p212,226.009764,21.202222
2260p302,226.087514,30.288889
2260p696,226.053496,69.664444
2260p802,226.028493,80.265556
2261m107,226.15363,-10.601111
2261p106,226.15363,10.601111
2262m243,226.238502,-24.231111
2262m288,226.286168,-28.774444
2262p242,226.238502,24.231111
2262p287,226.286168,28.774444
2263m046,226.328955,-4.543333
2263m061,226.329952,-6.057778
2263m167,226.376536,-16.658889
2263m667,226.390358,-66.635556
2263p045,226.328955,4.543333
2263p060,226.329952,6.057778
2263p166,226.376536,16.658889
2263p666,226.390358,66.635556
2264m228,226.426498,-22.716667
2264m273,226.479737,-27.26
2264m394,226.452683,-39.375556
2264m515,226.492538,-51.491111
2264m758,226.462129,-75.722222
2264p227,226.426498,22.716667
2264p272,226.479737,27.26
2264p393,226.452683,39.375556
2264p514,226.492538,51.491111
2264p757,226.462129,75.722222
2265m137,226.552491,-13.63
2265m349,226.599233,-34.832222
2265m425,226.518356,-42.404444
2265p136,226.552491,13.63
2265p348,226.599233,34.832222
2265p424,226.518356,42.404444
2266m258,226.667881,-25.745556
2266m561,226.66374,-56.034444
2266p257,226.667881,25.745556
2266p560,226.66374,56.034444
2267m091,226.723209,-9.086667
2267m182,226.784718,-18.173333
2267m334,226.799078,-33.317778
2267p090,226.723209,9.086667
2267p181,226.784718,18.173333
2267p333,226.799078,33.317778
2268m016,226.891609,-1.514444
2268m031,226.891754,-3.028889
2268m440,226.819189,-43.918889
2268m531,226.851823,-53.005556
2268p000,226.891614,0.0
2268p015,226.891609,1.514444
2268p030,226.891754,3.028889
2268p439,226.819189,43.918889
2268p530,226.851823,53.005556
2269m152,226.956182,-15.144444
2269m470,226.911024,-46.947778
2269p151,226.956182,15.144444
2269p469,226.911024,46.947778
2270m576,227.075893,-57.548889
2270p575,227.075893,57.548889
2271m122,227.12444,-12.115556
2271m652,227.185662,-65.121111
2271p121,227.12444,12.115556
2271p651,227.185662,65.121111
2272m076,227.288128,-7.572222
2272m197,227.200447,-19.687778
2272m485,227.249983,-48.462222
2272m546,227.236778,-54.52
2272p075,227.288128,7.572222
2272p196,227.200447,19.687778
2272p484,227.249983,48.462222
2272p545,227.236778,54.52
2273m379,227.369857,-37.861111
2273m621,227.368178,-62.092222
2273p378,227.369857,37.861111
2273p620,227.368178,62.092222
2274m409,227.473583,-40.89
2274p408,227.473583,40.89
2275m364,227.563939,-36.346667
2275m591,227.520324,-59.063333
2275p363,227.563939,36.346667
2275p590,227.520324,59.063333
2276m107,227.69209,-10.601111
2276m213,227.624119,-21.202222
2276m319,227.648176,-31.803333
2276m500,227.611796,-49.976667
2276m743,227.654579,-74.207778
2276p106,227.69209,10.601111
2276p212,227.624119,21.202222
2276p318,227.648176,31.803333
2276p499,227.611796,49.976667
2276p742,227.654579,74.207778
2278m046,227.847941,-4.543333
2278m061,227.848945,-6.057778
2278m243,227.889878,-24.231111
2278m303,227.826649,-30.288889
2278m637,227.894612,-63.606667
2278p045,227.847941,4.543333
2278p060,227.848945,6.057778
2278p242,227.889878,24.231111
2278p302,227.826649,30.288889
2278p636,227.894612,63.606667
2279m167,227.948595,-16.658889
2279m455,227.928902,-45.433333
2279p166,227.948595,16.658889
2279p454,227.928902,45.433333
2280m228,228.055466,-22.716667
2280m288,228.000458,-28.774444
2280m606,228.003827,-60.577778
2280p227,228.055466,22.716667
2280p287,228.000458,28.774444
2280p605,228.003827,60.577778
2281m137,228.10422,-13.63
2281m273,228.169884,-27.26
2281p136,228.10422,13.63
2281p272,228.169884,27.26
2282m091,228.255122,-9.086667
2282p090,228.255122,9.086667
2283m182,228.370625,-18.173333
2283m258,228.334557,-25.745556
2283m394,228.388176,-39.375556
2283p181,228.370625,18.173333
2283p257,228.334557,25.745556
2283p393,228.388176,39.375556
2284m016,228.40422,-1.514444
2284m031,228.404366,-3.028889
2284m349,228.426647,-34.832222
2284p000,228.404224,0.0
2284p015,228.40422,1.514444
2284p030,228.404366,3.028889
2284p348,228.426647,34.832222
2285m152,228.521397,-15.144444
2285m334,228.599071,-33.317778
2285m425,228.540841,-42.404444
2285p151,228.521397,15.144444
2285p333,228.599071,33.317778
2285p424,228.540841,42.404444
2286m122,228.669504,-12.115556
2286m727,228.655089,-72.693333
2286p121,228.669504,12.115556
2286p726,228.655089,72.693333
2288m076,228.813551,-7.572222
2288m197,228.80045,-19.687778
2288m515,228.87667,-51.491111
2288p075,228.813551,7.572222
2288p196,228.80045,19.687778
2288p514,228.87667,51.491111
2289m440,228.900099,-43.918889
2289p439,228.900099,43.918889
2290m470,229.092861,-46.947778
2290p469,229.092861,46.947778
2292m107,229.23055,-10.601111
2292m213,229.238474,-21.202222
2292m379,229.264606,-37.861111
2292p106,229.23055,10.601111
2292p212,229.238474,21.202222
2292p378,229.264606,37.861111
2293m046,229.366927,-4.543333
2293m061,229.367938,-6.057778
2293m531,229.317604,-53.005556
2293m561,229.330372,-56.034444
2293p045,229.366927,4.543333
2293p060,229.367938,6.057778
2293p530,229.317604,53.005556
2293p560,229.330372,56.034444
2294m319,229.412891,-31.803333
2294m364,229.429217,-36.346667
2294m409,229.451615,-40.89
2294m485,229.499983,-48.462222
2294m682,229.444373,-68.15
2294p318,229.412891,31.803333
2294p363,229.429217,36.346667
2294p408,229.451615,40.89
2294p484,229.499983,48.462222
2294p681,229.444373,68.15
2295m167,229.520654,-16.658889
2295m243,229.541254,-24.231111
2295m303,229.565783,-30.288889
2295m712,229.506618,-71.178889
2295p166,229.520654,16.658889
2295p242,229.541254,24.231111
2295p302,229.565783,30.288889
2295p711,229.506618,71.178889
2296m137,229.65595,-13.63
2296m228,229.684434,-22.716667
2296p136,229.65595,13.63
2296p227,229.684434,22.716667
2297m091,229.787036,-9.086667
2297m288,229.714747,-28.774444
2297m546,229.79,-54.52
2297p090,229.787036,9.086667
2297p287,229.714747,28.774444
2297p545,229.79,54.52
2298m273,229.860031,-27.26
2298m576,229.845111,-57.548889
2298p272,229.860031,27.26
2298p575,229.845111,57.548889
2299m016,229.916831,-1.514444
2299m031,229.916978,-3.028889
2299m182,229.956532,-18.173333
2299m500,229.934365,-49.976667
2299p000,229.916835,0.0
2299p015,229.916831,1.514444
2299p030,229.916978,3.028889
2299p181,229.956532,18.173333
2299p499,229.934365,49.976667
2300m152,230.086612,-15.144444
2300m258,230.001232,-25.745556
2300m455,230.059079,-45.433333
2300p151,230.086612,15.144444
2300p257,230.001232,25.745556
2300p454,230.059079,45.433333
2301m667,230.101676,-66.635556
2301p666,230.101676,66.635556
2302m122,230.214568,-12.115556
2302m349,230.25406,-34.832222
2302m697,230.239672,-69.664444
2302p121,230.214568,12.115556
2302p348,230.25406,34.832222
2302p696,230.239672,69.664444
2303m076,230.338975,-7.572222
2303m334,230.399063,-33.317778
2303m394,230.323669,-39.375556
2303p075,230.338975,7.572222
2303p333,230.399063,33.317778
2303p393,230.323669,39.375556
2304m197,230.400453,-19.687778
2304m591,230.400329,-59.063333
2304m788,230.422775,-78.751111
2304m849,230.470052,-84.808889
2304p196,230.400453,19.687778
2304p590,230.400329,59.063333
2304p787,230.422775,78.751111
2304p848,230.470052,84.808889
2305m425,230.563327,-42.404444
2305m621,230.526069,-62.092222
2305p424,230.563327,42.404444
2305p620,230.526069,62.092222
2306m652,230.680826,-65.121111
2306p651,230.680826,65.121111
2307m107,230.76901,-10.601111
2307p106,230.76901,10.601111
2308m046,230.885914,-4.543333
2308m061,230.886931,-6.057778
2308m213,230.85283,-21.202222
2308p045,230.885914,4.543333
2308p060,230.886931,6.057778
2308p212,230.85283,21.202222
2309m440,230.981009,-43.918889
2309p439,230.981009,43.918889
2310m167,231.092713,-16.658889
2310m606,231.003877,-60.577778
2310p166,231.092713,16.658889
2310p605,231.003877,60.577778
2311m243,231.19263,-24.231111
2311m319,231.177605,-31.803333
2311m379,231.159354,-37.861111
2311m637,231.197432,-63.606667
2311p242,231.19263,24.231111
2311p318,231.177605,31.803333
2311p378,231.159354,37.861111
2311p636,231.197432,63.606667
2312m137,231.207679,-13.63
2312m364,231.294496,-36.346667
2312m470,231.274697,-46.947778
2312m515,231.260802,-51.491111
2312p136,231.207679,13.63
2312p363,231.294496,36.346667
2312p469,231.274697,46.947778
2312p514,231.260802,51.491111
2313m091,231.318949,-9.086667
2313m228,231.313401,-22.716667
2313m303,231.304918,-30.288889
2313p090,231.318949,9.086667
2313p227,231.313401,22.716667
2313p302,231.304918,30.288889
2314m016,231.429442,-1.514444
2314m031,231.429589,-3.028889
2314m288,231.429036,-28.774444
2314m409,231.429646,-40.89
2314m773,231.444628,-77.236667
2314p000,231.429446,0.0
2314p015,231.429442,1.514444
2314p030,231.429589,3.028889
2314p287,231.429036,28.774444
2314p408,231.429646,40.89
2314p772,231.444628,77.236667
2315m182,231.542439,-18.173333
2315m273,231.550178,-27.26
2315p181,231.542439,18.173333
2315p272,231.550178,27.26
2316m152,231.651827,-15.144444
2316m258,231.667908,-25.745556
2316p151,231.651827,15.144444
2316p257,231.667908,25.745556
2317m122,231.759632,-12.115556
2317m485,231.749983,-48.462222
2317m531,231.783384,-53.005556
2317p121,231.759632,12.115556
2317p484,231.749983,48.462222
2317p530,231.783384,53.005556
2318m076,231.864399,-7.572222
2318p075,231.864399,7.572222
2319m561,231.997004,-56.034444
2319p560,231.997004,56.034444
2320m197,232.000456,-19.687778
2320m349,232.081473,-34.832222
2320p196,232.000456,19.687778
2320p348,232.081473,34.832222
2321m334,232.199056,-33.317778
2321m455,232.189255,-45.433333
2321p333,232.199056,33.317778
2321p454,232.189255,45.433333
2322m394,232.259162,-39.375556
2322m500,232.256934,-49.976667
2322m758,232.26885,-75.722222
2322m833,232.263282,-83.294444
2322p393,232.259162,39.375556
2322p499,232.256934,49.976667
2322p757,232.26885,75.722222
2322p832,232.263282,83.294444
2323m107,232.30747,-10.601111
2323m546,232.343222,-54.52
2323p106,232.30747,10.601111
2323p545,232.343222,54.52
2324m046,232.4049,-4.543333
2324m061,232.405924,-6.057778
2324m213,232.467185,-21.202222
2324p045,232.4049,4.543333
2324p060,232.405924,6.057778
2324p212,232.467185,21.202222
2325m425,232.585812,-42.404444
2325p424,232.585812,42.404444
2326m167,232.664773,-16.658889
2326m576,232.614329,-57.548889
2326p166,232.664773,16.658889
2326p575,232.614329,57.548889
2327m137,232.759408,-13.63
2327p136,232.759408,13.63
2328m091,232.850863,-9.086667
2328m243,232.844006,-24.231111
2328p090,232.850863,9.086667
2328p242,232.844006,24.231111
2329m016,232.942052,-1.514444
2329m031,232.942201,-3.028889
2329m228,232.942369,-22.716667
2329m319,232.94232,-31.803333
2329m743,232.948871,-74.207778
2329p000,232.942057,0.0
2329p015,232.942052,1.514444
2329p030,232.942201,3.028889
2329p227,232.942369,22.716667
2329p318,232.94232,31.803333
2329p742,232.948871,74.207778
2330m303,233.044053,-30.288889
2330m379,233.054103,-37.861111
2330m440,233.061919,-43.918889
2330p302,233.044053,30.288889
2330p378,233.054103,37.861111
2330p439,233.061919,43.918889
2331m182,233.128346,-18.173333
2331m288,233.143325,-28.774444
2331m364,233.159774,-36.346667
2331p181,233.128346,18.173333
2331p287,233.143325,28.774444
2331p363,233.159774,36.346667
2332m152,233.217042,-15.144444
2332m273,233.240326,-27.26
2332m591,233.280333,-59.063333
2332p151,233.217042,15.144444
2332p272,233.240326,27.26
2332p590,233.280333,59.063333
2333m076,233.389823,-7.572222
2333m122,233.304696,-12.115556
2333m258,233.334584,-25.745556
2333p075,233.389823,7.572222
2333p121,233.304696,12.115556
2333p257,233.334584,25.745556
2334m409,233.407677,-40.89
2334m470,233.456534,-46.947778
2334m682,233.40031,-68.15
2334p408,233.407677,40.89
2334p469,233.456534,46.947778
2334p681,233.40031,68.15
2335m727,233.520091,-72.693333
2335m818,233.507076,-81.78
2335p726,233.520091,72.693333
2335p817,233.507076,81.78
2336m197,233.60046,-19.687778
2336m515,233.644934,-51.491111
2336m621,233.683961,-62.092222
2336p196,233.60046,19.687778
2336p514,233.644934,51.491111
2336p620,233.683961,62.092222
2338m107,233.845931,-10.601111
2338m667,233.812993,-66.635556
2338p106,233.845931,10.601111
2338p666,233.812993,66.635556
2339m046,233.923886,-4.543333
2339m061,233.924917,-6.057778
2339m334,233.999049,-33.317778
2339m349,233.908886,-34.832222
2339m485,233.999982,-48.462222
2339p045,233.923886,4.543333
2339p060,233.924917,6.057778
2339p333,233.999049,33.317778
2339p348,233.908886,34.832222
2339p484,233.999982,48.462222
2340m213,234.081541,-21.202222
2340m606,234.003927,-60.577778
2340m712,234.006748,-71.178889
2340p212,234.081541,21.202222
2340p605,234.003927,60.577778
2340p711,234.006748,71.178889
2341m394,234.194655,-39.375556
2341m652,234.17599,-65.121111
2341p393,234.194655,39.375556
2341p651,234.17599,65.121111
2342m167,234.236832,-16.658889
2342m531,234.249165,-53.005556
2342p166,234.236832,16.658889
2342p530,234.249165,53.005556
2343m091,234.382777,-9.086667
2343m137,234.311138,-13.63
2343m455,234.319432,-45.433333
2343m803,234.399919,-80.265556
2343p090,234.382777,9.086667
2343p136,234.311138,13.63
2343p454,234.319432,45.433333
2343p802,234.399919,80.265556
2344m016,234.454663,-1.514444
2344m031,234.454813,-3.028889
